timestamp_epoch,seconds_from_evaluation_start,valid,processing_backlog_offsets
1789290695.845,1.9999451637268066,True,13624.0
1789290697.845,3.9999451637268066,True,13624.0
1789290699.845,5.999945163726807,True,14364.0
1789290701.845,7.999945163726807,True,14868.0
1789290703.845,9.999945163726807,True,14868.0
1789290705.845,11.999945163726807,True,16035.0
1789290707.845,13.999945163726807,True,16035.0
1789290709.845,15.999945163726807,True,16880.0
1789290711.845,17.999945163726807,True,17181.0
1789290713.845,19.999945163726807,True,17181.0
1789290715.845,21.999945163726807,True,18437.0
1789290717.845,23.999945163726807,True,18437.0
1789290719.845,25.999945163726807,True,19090.0
1789290721.845,27.999945163726807,True,19600.0
1789290723.845,29.999945163726807,True,19600.0
1789290725.845,31.999945163726807,True,20870.0
1789290727.845,33.99994516372681,True,20870.0
1789290729.845,35.99994516372681,True,21437.0
1789290731.845,37.99994516372681,True,22020.0
1789290733.845,39.99994516372681,True,22020.0
1789290735.845,41.99994516372681,True,23427.0
1789290737.845,43.99994516372681,True,23427.0
1789290739.845,45.99994516372681,True,23884.0
1789290741.845,47.99994516372681,True,24496.0
1789290743.845,49.99994516372681,True,24496.0
1789290745.845,51.99994516372681,True,25841.0
1789290747.845,53.99994516372681,True,25841.0
1789290749.845,55.99994516372681,True,26296.0
1789290751.845,57.99994516372681,True,26721.0
1789290753.845,59.99994516372681,True,26721.0
1789290755.845,61.99994516372681,True,27846.0
1789290757.845,63.99994516372681,True,27846.0
1789290759.845,65.9999451637268,True,28510.0
1789290761.845,67.9999451637268,True,29271.0
1789290763.845,69.9999451637268,True,29271.0
1789290765.845,71.9999451637268,True,30395.0
1789290767.845,73.9999451637268,True,30395.0
1789290769.845,75.9999451637268,True,30981.0
1789290771.845,77.9999451637268,True,31686.0
1789290773.845,79.9999451637268,True,31686.0
1789290775.845,81.9999451637268,True,32901.0
1789290777.845,83.9999451637268,True,32901.0
1789290779.845,85.9999451637268,False,
1789290781.845,87.9999451637268,False,
1789290783.845,89.9999451637268,False,
1789290785.845,91.9999451637268,False,
1789290787.845,93.9999451637268,False,
1789290789.845,95.9999451637268,False,
1789290791.845,97.9999451637268,False,
1789290793.845,99.9999451637268,False,
1789290795.845,101.9999451637268,False,
1789290797.845,103.9999451637268,True,29555.0
1789290799.845,105.9999451637268,True,29194.0
1789290801.845,107.9999451637268,True,28962.0
1789290803.845,109.9999451637268,True,28317.0
1789290805.845,111.9999451637268,True,28184.0
1789290807.845,113.9999451637268,True,27825.0
1789290809.845,115.9999451637268,True,27767.0
1789290811.845,117.9999451637268,True,27651.0
1789290813.845,119.9999451637268,True,27080.0
1789290815.845,121.9999451637268,True,26579.0
1789290817.845,123.9999451637268,True,26114.0
1789290819.845,125.9999451637268,True,25979.0
1789290821.845,127.9999451637268,True,25998.0
1789290823.845,129.9999451637268,True,25425.0
1789290825.845,131.9999451637268,True,25124.0
1789290827.845,133.9999451637268,True,24718.0
1789290829.845,135.9999451637268,True,24641.0
1789290831.845,137.9999451637268,True,24606.0
1789290833.845,139.9999451637268,True,24140.0
1789290835.845,141.9999451637268,True,23668.0
1789290837.845,143.9999451637268,True,23084.0
1789290839.845,145.9999451637268,True,22921.0
1789290841.845,147.9999451637268,True,22874.0
1789290843.845,149.9999451637268,True,22451.0
1789290845.845,151.9999451637268,True,22184.0
1789290847.845,153.9999451637268,True,21664.0
1789290849.845,155.9999451637268,True,21520.0
1789290851.845,157.9999451637268,True,21505.0
1789290853.845,159.9999451637268,True,21479.0
1789290855.845,161.9999451637268,True,21211.0
1789290857.845,163.9999451637268,True,21229.0
1789290859.845,165.9999451637268,True,21057.0
1789290861.845,167.9999451637268,True,20928.0
1789290863.845,169.9999451637268,True,20914.0
1789290865.845,171.9999451637268,True,20591.0
1789290867.845,173.9999451637268,True,20593.0
1789290869.845,175.9999451637268,True,20482.0
1789290871.845,177.9999451637268,True,20317.0
1789290873.845,179.9999451637268,True,20319.0
1789290875.845,181.9999451637268,True,20212.0
1789290877.845,183.9999451637268,True,20217.0
1789290879.845,185.9999451637268,True,20109.0
1789290881.845,187.9999451637268,True,19800.0
1789290883.845,189.9999451637268,True,19794.0
1789290885.845,191.9999451637268,True,19622.0
1789290887.845,193.9999451637268,True,19624.0
1789290889.845,195.9999451637268,True,19585.0
1789290891.845,197.9999451637268,True,19385.0
1789290893.845,199.9999451637268,True,19387.0
1789290895.845,201.9999451637268,True,19068.0
1789290897.845,203.9999451637268,True,19063.0
1789290899.845,205.9999451637268,True,18938.0
1789290901.845,207.9999451637268,True,18842.0
1789290903.845,209.9999451637268,True,18850.0
1789290905.845,211.9999451637268,True,18622.0
1789290907.845,213.9999451637268,True,18612.0
1789290909.845,215.9999451637268,True,18441.0
1789290911.845,217.9999451637268,True,18293.0
1789290913.845,219.9999451637268,True,18302.0
1789290915.845,221.9999451637268,True,18115.0
1789290917.845,223.9999451637268,True,18109.0
1789290919.845,225.9999451637268,True,17869.0
1789290921.845,227.9999451637268,True,17700.0
1789290923.845,229.9999451637268,True,17701.0
1789290925.845,231.9999451637268,True,17468.0
1789290927.845,233.9999451637268,True,17466.0
1789290929.845,235.9999451637268,True,17289.0
1789290931.845,237.9999451637268,True,17129.0
1789290933.845,239.9999451637268,True,17130.0
