timestamp_epoch,seconds_from_evaluation_start,valid,processing_backlog_offsets
1789292273.546,1.9998791217803955,True,42709.0
1789292275.546,3.9998791217803955,True,45490.0
1789292277.546,5.9998791217803955,True,45493.0
1789292279.546,7.9998791217803955,True,45493.0
1789292281.546,9.999879121780396,True,48565.0
1789292283.546,11.999879121780396,True,48565.0
1789292285.546,13.999879121780396,True,52696.0
1789292287.546,15.999879121780396,True,52698.0
1789292289.546,17.999879121780396,True,52698.0
1789292291.546,19.999879121780396,True,55490.0
1789292293.546,21.999879121780396,True,55490.0
1789292295.546,23.999879121780396,True,59866.0
1789292297.546,25.999879121780396,True,59864.0
1789292299.546,27.999879121780396,True,59864.0
1789292301.546,29.999879121780396,True,62833.0
1789292303.546,31.999879121780396,True,62833.0
1789292305.546,33.999879121780396,True,67167.0
1789292307.546,35.999879121780396,True,67167.0
1789292309.546,37.999879121780396,True,67167.0
1789292311.546,39.999879121780396,True,70233.0
1789292313.546,41.999879121780396,True,70233.0
1789292315.546,43.999879121780396,True,74528.0
1789292317.546,45.999879121780396,True,74533.0
1789292319.546,47.999879121780396,True,74533.0
1789292321.546,49.999879121780396,True,77566.0
1789292323.546,51.999879121780396,True,77566.0
1789292325.546,53.999879121780396,True,81876.0
1789292327.546,55.999879121780396,True,81872.0
1789292329.546,57.999879121780396,True,81872.0
1789292331.546,59.999879121780396,True,84928.0
1789292333.546,61.999879121780396,True,84928.0
1789292335.546,63.999879121780396,True,89300.0
1789292337.546,65.9998791217804,True,89296.0
1789292339.546,67.9998791217804,True,89296.0
1789292341.546,69.9998791217804,True,92225.0
1789292343.546,71.9998791217804,True,92225.0
1789292345.546,73.9998791217804,True,96602.0
1789292347.546,75.9998791217804,True,96602.0
1789292349.546,77.9998791217804,True,96602.0
1789292351.546,79.9998791217804,True,99509.0
1789292353.546,81.9998791217804,True,99509.0
1789292355.546,83.9998791217804,True,103819.0
1789292357.546,85.9998791217804,True,103824.0
1789292359.546,87.9998791217804,True,103824.0
1789292361.546,89.9998791217804,True,106712.0
1789292363.546,91.9998791217804,True,106712.0
1789292365.546,93.9998791217804,True,109568.0
1789292367.546,95.9998791217804,True,109566.0
1789292369.546,97.9998791217804,True,109566.0
1789292371.546,99.9998791217804,True,113860.0
1789292373.546,101.9998791217804,True,113860.0
1789292375.546,103.9998791217804,True,116661.0
1789292377.546,105.9998791217804,True,116661.0
1789292379.546,107.9998791217804,True,116661.0
1789292381.546,109.9998791217804,True,120842.0
1789292383.546,111.9998791217804,True,120842.0
1789292385.546,113.9998791217804,True,123748.0
1789292387.546,115.9998791217804,True,123746.0
1789292389.546,117.9998791217804,True,123746.0
1789292391.546,119.9998791217804,True,127805.0
1789292393.546,121.9998791217804,True,127805.0
1789292395.546,123.9998791217804,True,130741.0
1789292397.546,125.9998791217804,True,130738.0
1789292399.546,127.9998791217804,True,130738.0
1789292401.546,129.9998791217804,True,134908.0
1789292403.546,131.9998791217804,True,134908.0
1789292405.546,133.9998791217804,True,137818.0
1789292407.546,135.9998791217804,True,137820.0
1789292409.546,137.9998791217804,True,137820.0
1789292411.546,139.9998791217804,True,141939.0
1789292413.546,141.9998791217804,True,141939.0
1789292415.546,143.9998791217804,True,144891.0
1789292417.546,145.9998791217804,True,144888.0
1789292419.546,147.9998791217804,True,144888.0
1789292421.546,149.9998791217804,True,149157.0
1789292423.546,151.9998791217804,True,149157.0
1789292425.546,153.9998791217804,True,151393.0
1789292427.546,155.9998791217804,True,151396.0
1789292429.546,157.9998791217804,True,151396.0
1789292431.546,159.9998791217804,True,156170.0
1789292433.546,161.9998791217804,True,156170.0
1789292435.546,163.9998791217804,True,159124.0
1789292437.546,165.9998791217804,True,159128.0
1789292439.546,167.9998791217804,True,159128.0
1789292441.546,169.9998791217804,True,163284.0
1789292443.546,171.9998791217804,True,163284.0
1789292445.546,173.9998791217804,True,166187.0
1789292447.546,175.9998791217804,True,166183.0
1789292449.546,177.9998791217804,True,166183.0
1789292451.546,179.9998791217804,True,168973.0
1789292453.546,181.9998791217804,True,168973.0
1789292455.546,183.9998791217804,True,173331.0
1789292457.546,185.9998791217804,True,173326.0
1789292459.546,187.9998791217804,True,173326.0
1789292461.546,189.9998791217804,True,176292.0
1789292463.546,191.9998791217804,True,176292.0
1789292465.546,193.9998791217804,True,180460.0
1789292467.546,195.9998791217804,True,180468.0
1789292469.546,197.9998791217804,True,180468.0
1789292471.546,199.9998791217804,True,183334.0
1789292473.546,201.9998791217804,True,183334.0
1789292475.546,203.9998791217804,True,187635.0
1789292477.546,205.9998791217804,True,187637.0
1789292479.546,207.9998791217804,True,187637.0
1789292481.546,209.9998791217804,True,190417.0
1789292483.546,211.9998791217804,True,190417.0
1789292485.546,213.9998791217804,True,194605.0
1789292487.546,215.9998791217804,True,194602.0
1789292489.546,217.9998791217804,True,194602.0
1789292491.546,219.9998791217804,True,197514.0
1789292493.546,221.9998791217804,True,197514.0
1789292495.546,223.9998791217804,True,201839.0
1789292497.546,225.9998791217804,True,201841.0
1789292499.546,227.9998791217804,True,201841.0
1789292501.546,229.9998791217804,True,204710.0
1789292503.546,231.9998791217804,True,204710.0
1789292505.546,233.9998791217804,True,208859.0
1789292507.546,235.9998791217804,True,208855.0
1789292509.546,237.9998791217804,True,208855.0
1789292511.546,239.9998791217804,True,211760.0
